	uniprot	flybase
5391	A1Z847	FBgn0033484
5392	Q0E9D9	FBgn0033484
5393	Q9I7D3	FBgn0042134
5394	Q9VR44	FBgn0031645
5395	Q9W2F3	FBgn0016641
5396	M9PFH7	FBgn0010452
5397	Q9VU51	FBgn0010452
5398	M9PFF7	FBgn0036391
5399	Q7KUJ8	FBgn0036391
5400	Q86BI1	FBgn0036391
5401	Q9VS37	FBgn0012058
5402	Q9VJM4	FBgn0028644
5403	A0A4D6K3W6	FBgn0003204
5404	A4V488	FBgn0003204
5405	Q9VYG1	FBgn0030457
5406	A8DYU1	FBgn0085423
5407	R9PY34	FBgn0085423
5408	Q9VN02	FBgn0037231
5409	X2JAR2	FBgn0265296
5410	Q9V3R8	FBgn0028375
5411	Q9NK54	FBgn0000307
5412	Q0E8E1	FBgn0260388
5413	Q8IRL4	FBgn0259170
5414	Q9V853	FBgn0029006
5415	Q9W078	FBgn0035280
5416	Q9VLN6	FBgn0032026
5417	Q9VKB9	FBgn0027505
5418	Q9VVI9	FBgn0036740
5419	A1Z6H6	FBgn0033038
5420	P25157	FBgn0000384
5421	B7Z058	FBgn0036518
5422	M9MRW2	FBgn0036518
5423	M9PFL1	FBgn0036518
5424	M9PFR0	FBgn0036518
5425	Q8IQM3	FBgn0036518
5426	Q9VUR5	FBgn0036518
5427	Q9VUR6	FBgn0036518
5428	Q9VIU7	FBgn0032799
5429	A0A4D6K3L8	FBgn0036662
5430	Q9VVA1	FBgn0036662
5431	A4UZU8	FBgn0035001
5432	B7YZQ1	FBgn0035001
5433	Q59E61	FBgn0035001
5434	Q8MLP1	FBgn0035001
5435	Q9W179	FBgn0035001
5436	A0A0B4LGW2	FBgn0011589
5437	A1ZB14	FBgn0011589
5438	Q9VN28	FBgn0037252
5439	Q8MT48	FBgn0034438
5440	Q9VYI6	FBgn0052649
5441	Q9W4N2	FBgn0029693
5442	Q9VQQ9	FBgn0266670
5443	A1Z6J2	FBgn0033052
5444	Q8MMC6	FBgn0043792
5445	A0A6M3Q8Y2	FBgn0085385
5446	A8JMD5	FBgn0085385
5447	C6TP33	FBgn0085385
5448	A0A0B4JCQ4	FBgn0053558
5449	A0A0B4JCZ8	FBgn0053558
5450	A0A0B4K7H4	FBgn0053558
5451	A0A0B4K7T1	FBgn0053558
5452	A0A0B4KED3	FBgn0053558
5453	A0A0B4KEE8	FBgn0053558
5454	A1Z6S0	FBgn0053558
5455	O76932	FBgn0023177
5456	M9PAZ7	FBgn0041097
5457	Q9VPZ7	FBgn0041097
5458	A0A0B4KHW9	FBgn0066101
5459	A0A0B4KI25	FBgn0066101
5460	A8JRD0	FBgn0066101
5461	A8JRD1	FBgn0066101
5462	A8JRD2	FBgn0066101
5463	E1JIX9	FBgn0066101
5464	Q6NP71	FBgn0066101
5465	Q9VBN0	FBgn0066101
5466	Q9VBN1	FBgn0066101
5467	Q9VYH9	FBgn0030437
5468	E1JHN2	FBgn0032922
5469	Q9VIF3	FBgn0032922
5470	Q95RF6	FBgn0036928
5471	Q9VSJ5	FBgn0035890
5472	Q26459	FBgn0015766
5473	Q8IQ63	FBgn0015766
5474	Q9VRM5	FBgn0015766
5475	Q9VV18	FBgn0036594
5476	Q9V9M8	FBgn0032986
5477	Q9VJ68	FBgn0086909
5478	Q7JWD3	FBgn0033191
5479	Q9VGF5	FBgn0260744
5480	Q9V778	FBgn0033983
5481	Q9VG97	FBgn0010039
5482	A0A0B4KI27	FBgn0015222
5483	B8A405	FBgn0015222
5484	H1UUD2	FBgn0015222
5485	Q7KRU8	FBgn0015222
5486	B7Z086	FBgn0261556
5487	B7Z087	FBgn0261556
5488	B7Z088	FBgn0261556
5489	M9PFQ9	FBgn0261556
5490	M9PG56	FBgn0261556
5491	Q9VW85	FBgn0261556
5492	Q9VF78	FBgn0026634
5493	Q9W542	FBgn0023509
5494	Q9W420	FBgn0028982
5495	Q7K1Y4	FBgn0033972
5496	A0A0B4KFK7	FBgn0000723
5497	A0A0B4KGK6	FBgn0000723
5498	P18106	FBgn0000723
5499	P18106	FBgn0000723
5500	Q8IQV5	FBgn0036958
5501	Q8IQV6	FBgn0036958
5502	Q9VYV5	FBgn0030327
5503	Q7K2E1	FBgn0033717
5504	Q9V6B9	FBgn0033737
5505	Q7KN04	FBgn0026721
5506	Q9VMR0	FBgn0031708
5507	Q9VXH4	FBgn0030743
5508	Q9VCK2	FBgn0039098
5509	P20232	FBgn0010422
5510	P20353	FBgn0001104
5511	M9MRI4	FBgn0051721
5512	M9MRI4	FBgn0051721
5513	E1JJM0	FBgn0285926
5514	Q8IR99	FBgn0285926
5515	Q9VAI6	FBgn0039685
5516	M9PFK3	FBgn0032322
5517	Q9VKM5	FBgn0032322
5518	Q9VQI1	FBgn0031473
5519	Q9W3U1	FBgn0052732
5520	Q0KI39	FBgn0038829
5521	Q9VDI5	FBgn0038829
5522	Q9W0R0	FBgn0265574
5523	A0A0B4KHZ3	FBgn0039530
5524	A0A0B4KI44	FBgn0039530
5525	Q9VB18	FBgn0039530
5526	M9MRW6	FBgn0010309
5527	Q24118	FBgn0010309
5528	Q9VLQ1	FBgn0261020
5529	Q7JZ56	FBgn0033656
5530	Q9VE52	FBgn0027841
5531	B7YZY0	FBgn0051678
5532	Q9VIK7	FBgn0051678
5533	Q9VSR7	FBgn0035942
5534	Q9VHT3	FBgn0265101
5535	Q9VXP3	FBgn0030692
5536	A8JR94	FBgn0051140
5537	Q7KS34	FBgn0051140
5538	M9NEZ0	FBgn0261983
5539	Q9VKJ9	FBgn0261983
5540	Q9V3T8	FBgn0265298
5541	A0A4D6K4X9	FBgn0035708
5542	A4V1K1	FBgn0035708
5543	Q9VRX8	FBgn0035708
5544	Q9VRG8	FBgn0031174
5545	Q9W1A4	FBgn0041582
5546	M9PG32	FBgn0010417
5547	P49847	FBgn0010417
5548	Q9Y128	FBgn0027569
5549	Q9W3H4	FBgn0030026
5550	Q8SWW4	FBgn0032481
5551	Q9V3Y3	FBgn0261534
5552	Q9W3N6	FBgn0040087
5553	A0A0B4KEJ0	FBgn0284249
5554	P05552	FBgn0284249
5555	P05552	FBgn0284249
5556	Q7JZR5	FBgn0034177
5557	Q9VWU6	FBgn0052548
5558	Q9VWU8	FBgn0052548
5559	Q9VQR3	FBgn0031540
5560	Q9VKF0	FBgn0032378
5561	Q9VY22	FBgn0030576
5562	A0A0B4KF89	FBgn0024232
5563	O61366	FBgn0024232
5564	A8JNM3	FBgn0028582
5565	M9PBU6	FBgn0028582
5566	M9PEF2	FBgn0028582
5567	M9PEM7	FBgn0028582
5568	Q7KU90	FBgn0028582
5569	Q7KU93	FBgn0028582
5570	Q9VS85	FBgn0028582
5571	Q9VBZ5	FBgn0039261
5572	Q9VBZ5	FBgn0039261
5573	Q9VBZ5	FBgn0039261
5574	A0A0B4LF26	FBgn0027619
5575	Q7JYK2	FBgn0033214
5576	Q7KUT8	FBgn0020389
5577	Q8IQV1	FBgn0020389
5578	Q961A8	FBgn0020389
5579	Q9Y134	FBgn0001986
5580	Q59E33	FBgn0261872
5581	Q961D9	FBgn0039907
5582	Q7K579	FBgn0020930
5583	P91679	FBgn0265575
5584	P91679	FBgn0265575
5585	P91679	FBgn0265575
5586	X2JAE6	FBgn0265575
5587	Q9VRR3	FBgn0052407
5588	Q9VJU6	FBgn0028936
5589	Q9W4U2	FBgn0029648
5590	A0A0B4KHM2	FBgn0027053
5591	Q9XZ58	FBgn0027053
5592	Q0E931	FBgn0027836
5593	M9PD27	FBgn0036974
5594	M9PFR9	FBgn0036974
5595	Q9VPH7	FBgn0036974
5596	Q9VHL1	FBgn0037633
5597	Q3ZAN1	FBgn0033995
5598	Q8IMR3	FBgn0288631
5599	Q8IMR4	FBgn0288631
5600	Q9VBC5	FBgn0288631
5601	Q8INF8	FBgn0051321
5602	Q9VXI1	FBgn0286508
5603	M9PED1	FBgn0028504
5604	Q9VZZ7	FBgn0028504
5605	Q9VWC0	FBgn0052529
5606	Q9VHT5	FBgn0037566
5607	Q9VEE9	FBgn0038552
5608	Q9VW10	FBgn0036886
5609	Q9VV13	FBgn0036590
5610	A1A714	FBgn0035236
5611	M9PGG8	FBgn0040010
5612	Q9W1N8	FBgn0261786
5613	A0A0B4KFB5	FBgn0034304
5614	Q7K3G2	FBgn0034304
5615	M9NDT5	FBgn0052685
5616	M9NF08	FBgn0052685
5617	M9NGY4	FBgn0052685
5618	Q9W2Y5	FBgn0052685
5619	E1JHM0	FBgn0032821
5620	E1JHM1	FBgn0032821
5621	Q9VIS1	FBgn0032821
5622	M9PBG8	FBgn0264707
5623	Q9W0S2	FBgn0264707
5624	M9NDE0	FBgn0011205
5625	Q8I0S6	FBgn0011205
5626	Q9NHN2	FBgn0011205
5627	Q9VPG4	FBgn0011205
5628	Q9VPG5	FBgn0011205
5629	Q9NK57	FBgn0014092
5630	M9PHI0	FBgn0263220
5631	Q9VTL8	FBgn0052085
5632	Q9VCJ5	FBgn0043005
5633	A0A0B4KFZ5	FBgn0038165
5634	Q9VFS9	FBgn0038165
5635	A2VEY9	FBgn0260941
5636	A2VEY9	FBgn0260941
5637	A2VEY9	FBgn0260941
5638	Q9VTV6	FBgn0260941
5639	P08099	FBgn0003248
5640	Q9W374	FBgn0086450
5641	Q9V3C5	FBgn0028500
5642	Q9VTE9	FBgn0261112
5643	A8JUR4	FBgn0028421
5644	A8JUR5	FBgn0028421
5645	B7Z139	FBgn0028421
5646	M9PGW1	FBgn0028421
5647	Q9VZ07	FBgn0028421
5648	B7Z0P8	FBgn0263398
5649	Q9VC99	FBgn0263398
5650	Q8IR04	FBgn0266354
5651	Q9VVA0	FBgn0036661
5652	Q9VPE8	FBgn0036997
5653	Q9VWY5	FBgn0030895
5654	Q9VH36	FBgn0037780
5655	Q9VGQ8	FBgn0037884
5656	Q9W227	FBgn0034753
5657	P47949	FBgn0010424
5658	Q9VYE9	FBgn0030468
5659	Q9VN77	FBgn0037293
5660	A0A2U8U0H6	FBgn0000286
5661	M9PB35	FBgn0000286
5662	P20385	FBgn0000286
5663	P20385	FBgn0000286
5664	Q9VMZ6	FBgn0037225
5665	Q9V3C0	FBgn0015331
5666	Q9VQI5	FBgn0051694
5667	A8DYT2	FBgn0031384
5668	A8DYT3	FBgn0031384
5669	M9PE16	FBgn0031384
5670	Q9VQ67	FBgn0031384
5671	Q8I0A1	FBgn0264357
5672	M9PDJ9	FBgn0032586
5673	Q8IP18	FBgn0032586
5674	Q9V3W1	FBgn0032586
5675	E1JIJ9	FBgn0003598
5676	P20193	FBgn0003598
5677	O77477	FBgn0025336
5678	Q9VTV9	FBgn0036271
5679	Q7JXB9	FBgn0033690
5680	Q9W337	FBgn0267253
5681	A8DYW2	FBgn0051635
5682	M9PB51	FBgn0051635
5683	M9PCQ7	FBgn0051635
5684	Q9VMA9	FBgn0051635
5685	Q9VFG8	FBgn0262127
5686	P81928	FBgn0010340
5687	M9PF17	FBgn0052057
5688	Q9VT83	FBgn0052057
5689	Q9VNJ5	FBgn0029088
5690	Q9VT41	FBgn0036038
5691	Q9W289	FBgn0034697
5692	Q9VVA9	FBgn0036668
5693	Q9VRJ2	FBgn0035586
5694	Q9VRJ2	FBgn0035586
5695	Q9VAR0	FBgn0039623
5696	Q7KRS9	FBgn0039863
5697	Q9VWQ6	FBgn0030956
5698	Q9VLM7	FBgn0032033
5699	Q9VK25	FBgn0032482
5700	Q9VBZ9	FBgn0039258
5701	Q7JW61	FBgn0033916
5702	M9PGI6	FBgn0260855
5703	O77434	FBgn0260855
5704	Q9VZ55	FBgn0030246
5705	Q9W213	FBgn0005631
5706	Q9W254	FBgn0022985
5707	A0A0B4KHR3	FBgn0039137
5708	A8JR97	FBgn0039137
5709	Q9VCE9	FBgn0039137
5710	X2JHT7	FBgn0021764
5711	O97428	FBgn0026084
5712	Q9VUL1	FBgn0266452
5713	Q9VUL1	FBgn0266452
5714	Q7KSE4	FBgn0011701
5715	M9NDE4	FBgn0035171
5716	Q9W0L8	FBgn0035171
5717	Q9VUJ2	FBgn0036463
5718	Q9VAJ2	FBgn0025457
5719	A0A0B4KGW6	FBgn0011481
5720	Q9VEB9	FBgn0011481
5721	M9MSI3	FBgn0028938
5722	Q9V3G8	FBgn0028938
5723	A0A0B4KHG2	FBgn0039234
5724	Q7KS07	FBgn0039234
5725	Q9VC27	FBgn0039234
5726	Q9VC57	FBgn0039213
5727	Q8WR19	FBgn0036911
5728	Q9VW45	FBgn0036911
5729	A0A0S0WP14	FBgn0023095
5730	Q0E8F0	FBgn0023095
5731	Q9VU53	FBgn0023095
5732	Q9I7W2	FBgn0030100
5733	Q9VXJ7	FBgn0259699
5734	Q9V3F9	FBgn0259834
5735	Q9VED0	FBgn0038569
5736	Q9VIB3	FBgn0015576
5737	Q7JMZ0	FBgn0265605
5738	M9PDV3	FBgn0035227
5739	M9PE64	FBgn0035227
5740	Q8IRG8	FBgn0035227
5741	Q9W0E3	FBgn0035227
5742	Q9W0E3	FBgn0035227
5743	M9PGI7	FBgn0027587
5744	Q9Y145	FBgn0027587
5745	X2JAG8	FBgn0027587
5746	X2JG22	FBgn0027587
5747	Q9VMD3	FBgn0031817
5748	Q9VRP9	FBgn0086694
5749	Q9VDD8	FBgn0038862
5750	Q9VLJ0	FBgn0032059
5751	Q9VWK6	FBgn0030997
5752	A0A0B4KG11	FBgn0020767
5753	F0JAK5	FBgn0020767
5754	Q7K0G4	FBgn0020767
5755	A0A0B4K7D1	FBgn0004395
5756	A0A0B4KGS7	FBgn0004395
5757	A0A126GV12	FBgn0004395
5758	Q86B79	FBgn0004395
5759	B7Z0E2	FBgn0263352
5760	M9ND61	FBgn0263352
5761	Q9VSK3	FBgn0263352
5762	Q9VE01	FBgn0038680
5763	A0A0C4FEI3	FBgn0038725
5764	Q8IN69	FBgn0038725
5765	Q9VDV0	FBgn0038725
5766	A0A0B4K6T5	FBgn0011286
5767	A0A0B4K715	FBgn0011286
5768	A0A0B4K719	FBgn0011286
5769	A0A0B4K7K0	FBgn0011286
5770	A0A0B4K7U9	FBgn0011286
5771	A0A0B4K837	FBgn0011286
5772	Q24498	FBgn0011286
5773	Q24498	FBgn0011286
5774	Q24498	FBgn0011286
5775	Q24498	FBgn0011286
5776	M9PFD8	FBgn0032151
5777	Q7KTF7	FBgn0032151
5778	Q7KTF8	FBgn0032151
5779	Q7KTF9	FBgn0032151
5780	Q8IPE2	FBgn0032151
5781	Q9VL79	FBgn0032151
5782	A8DYG9	FBgn0003091
5783	Q8SWV5	FBgn0034494
5784	Q8SXF0	FBgn0037529
5785	A4UZ54	FBgn0286511
5786	B7YZT5	FBgn0286511
5787	Q7KML4	FBgn0286511
5788	P40589	FBgn0010453
5789	Q8IMY4	FBgn0051413
5790	Q9W5D0	FBgn0264449
5791	Q9W5D0	FBgn0264449
5792	Q9W5D0	FBgn0264449
5793	Q9W5D0	FBgn0264449
5794	Q9W5D0	FBgn0264449
5795	Q9W5D0	FBgn0264449
5796	Q9W5D0	FBgn0264449
5797	X2JDC1	FBgn0264449
5798	Q9VE85	FBgn0038609
5799	A0A1L4AAF3	FBgn0284236
5800	Q9V3I5	FBgn0020412
5801	A0A0B4KHB7	FBgn0039132
5802	B8A403	FBgn0039132
5803	Q9VCF4	FBgn0039132
5804	Q6IDE2	FBgn0034958
5805	Q9V466	FBgn0027868
5806	Q9W247	FBgn0034733
5807	Q9VNA3	FBgn0037312
5808	Q9VSG8	FBgn0035866
5809	Q8SYL0	FBgn0038649
5810	Q9VYV4	FBgn0030328
5811	A0A0B4KEU2	FBgn0285917
5812	A1ZB51	FBgn0285917
5813	E1JGL0	FBgn0285917
5814	Q9N693	FBgn0285917
5815	Q9NBW0	FBgn0285917
5816	Q9V438	FBgn0025678
5817	Q9VXH7	FBgn0030740
5818	Q9W3Y3	FBgn0029882
5819	Q9VWV8	FBgn0030915
5820	Q9VVB4	FBgn0036671
5821	M9NDL9	FBgn0010825
5822	M9NE54	FBgn0010825
5823	M9PES2	FBgn0010825
5824	M9PHT1	FBgn0010825
5825	Q7KUA8	FBgn0010825
5826	Q86BH2	FBgn0010825
5827	Q8IQA6	FBgn0010825
5828	Q9VSK5	FBgn0010825
5829	Q8IPV3	FBgn0288229
5830	Q9VPJ9	FBgn0288229
5831	Q9VG26	FBgn0051345
5832	Q9VFB2	FBgn0038307
5833	Q9VFB2	FBgn0038307
5834	A0A0B4K602	FBgn0010355
5835	A0A0B4LGU9	FBgn0010355
5836	E1JJ72	FBgn0010355
5837	P51123	FBgn0010355
5838	P51123	FBgn0010355
5839	P51123	FBgn0010355
5840	Q9VRJ5	FBgn0035589
5841	Q9VZW1	FBgn0035390
5842	O18388	FBgn0262743
5843	Q9VWB9	FBgn0031077
5844	A0A0B4K6N5	FBgn0010015
5845	P48456	FBgn0010015
5846	Q8IQH4	FBgn0036317
5847	Q9VU18	FBgn0036317
5848	Q9VT74	FBgn0036063
5849	A0A0B4KEM5	FBgn0265623
5850	P25172	FBgn0265623
5851	Q23997	FBgn0013763
5852	A0A0B4K6Z3	FBgn0033159
5853	Q0E9L8	FBgn0033159
5854	Q0E9L9	FBgn0033159
5855	Q9VJ46	FBgn0032713
5856	B5RJJ4	FBgn0037106
5857	M9PBC0	FBgn0001991
5858	M9PD04	FBgn0001991
5859	M9PD78	FBgn0001991
5860	M9PDI1	FBgn0001991
5861	M9PDI5	FBgn0001991
5862	M9PFZ4	FBgn0001991
5863	Q24270	FBgn0001991
5864	Q24270	FBgn0001991
5865	Q24270	FBgn0001991
5866	Q24270	FBgn0001991
5867	Q9VIF0	FBgn0032925
5868	D3DMF9	FBgn0001263
5869	Q24008	FBgn0001263
5870	Q9Y105	FBgn0027090
5871	M9NDT2	FBgn0030174
5872	M9NG77	FBgn0030174
5873	Q9W2Y8	FBgn0030174
5874	Q9W3C7	FBgn0030057
5875	Q1WWB7	FBgn0033653
5876	A0A0B4JDF5	FBgn0259244
5877	A0A0B4K668	FBgn0259244
5878	A0A0B4K6A0	FBgn0259244
5879	A0A0B4K7C8	FBgn0259244
5880	A0A0B4KGA1	FBgn0259244
5881	A0A0B4KH90	FBgn0259244
5882	B7Z0K8	FBgn0259244
5883	E1JIM8	FBgn0259244
5884	Q7JWX3	FBgn0002930
5885	E1JJN0	FBgn0030485
5886	Q9VYD2	FBgn0030485
5887	A0A0B4KI32	FBgn0027598
5888	A0A0B4KI34	FBgn0027598
5889	Q9VA36	FBgn0027598
5890	Q7KN90	FBgn0027091
5891	Q961C9	FBgn0050404
5892	Q9VSJ8	FBgn0266667
5893	A0A0B4KHJ9	FBgn0004117
5894	P09491	FBgn0004117
5895	Q9VCX4	FBgn0051159
5896	Q7KMI3	FBgn0027504
5897	Q9VEB7	FBgn0038581
5898	Q9VGT3	FBgn0040259
5899	Q9VV39	FBgn0285951
5900	Q0E980	FBgn0033919
5901	Q59DX6	FBgn0053512
5902	Q9VCU1	FBgn0039024
5903	A1Z909	FBgn0033741
5904	M9PBI3	FBgn0027594
5905	M9PDW5	FBgn0027594
5906	M9PGU6	FBgn0027594
5907	Q9W0A0	FBgn0027594
5908	Q9W0A0	FBgn0027594
5909	Q9W0A0	FBgn0027594
5910	A1Z7K6	FBgn0033349
5911	Q9VAH7	FBgn0260990
5912	P18930	FBgn0013681
5913	A0A0B4KGI7	FBgn0016917
5914	Q24151	FBgn0016917
5915	Q24151	FBgn0016917
5916	Q59E13	FBgn0053516
5917	Q7JWW5	FBgn0033375
5918	Q9VLS4	FBgn0031992
5919	M9MS42	FBgn0028341
5920	Q8IRM7	FBgn0028341
5921	Q9W323	FBgn0028341
5922	Q9W324	FBgn0028341
5923	A0A0B4K692	FBgn0027570
5924	A0A0B4K692	FBgn0027570
5925	Q6NP60	FBgn0037153
5926	Q9Y123	FBgn0027564
5927	Q9VWQ3	FBgn0030959
5928	A0A0B4K6B9	FBgn0037536
5929	A0A0B4KFB0	FBgn0037536
5930	A0A0B4KFG1	FBgn0037536
5931	A0A0B4KGF1	FBgn0037536
5932	B7Z0V2	FBgn0037536
5933	Q9VHX5	FBgn0037536
5934	Q9VBS7	FBgn0039321
5935	Q95U34	FBgn0263199
5936	A0A0B4K702	FBgn0263077
5937	A0A0B4K7U0	FBgn0263077
5938	A0A0B4KEE5	FBgn0263077
5939	A1Z722	FBgn0263077
5940	Q8WTC1	FBgn0026261
5941	Q9VUW4	FBgn0036553
5942	Q9VSV1	FBgn0035968
5943	Q9VZU8	FBgn0035401
5944	Q7K6T9	FBgn0040375
5945	Q9W4Y0	FBgn0040375
5946	Q9VGZ0	FBgn0037817
5947	Q9VWJ0	FBgn0031012
5948	A1ZAX6	FBgn0034261
5949	A1ZAX8	FBgn0034261
5950	Q9VC96	FBgn0011785
5951	Q9VE12	FBgn0038672
5952	Q7JZE8	FBgn0033903
5953	Q9W1J3	FBgn0034908
5954	A0A0B4LGL2	FBgn0034997
5955	D6W4U0	FBgn0034997
5956	Q8MLP3	FBgn0034997
5957	Q9W188	FBgn0034997
5958	O96838	FBgn0028741
5959	Q9V3A7	FBgn0015391
5960	P18934	FBgn0013683
5961	A0A0B4KH80	FBgn0039054
5962	Q9VCR3	FBgn0039054
5963	Q9GQQ0	FBgn0086676
5964	Q9GQQ0	FBgn0086676
5965	Q9GQQ0	FBgn0086676
5966	Q9GQQ0	FBgn0086676
5967	Q9GQQ0	FBgn0086676
5968	Q7JXA2	FBgn0267824
5969	Q9V4N3	FBgn0264294
5970	Q9V4N3	FBgn0264294
5971	Q7K3M5	FBgn0033160
5972	M9PI96	FBgn0036837
5973	Q86BI9	FBgn0036837
5974	Q86BJ0	FBgn0036837
5975	Q9VVV5	FBgn0036837
5976	Q9VVV6	FBgn0036837
5977	Q9W517	FBgn0004655
5978	Q9W517	FBgn0004655
5979	Q9W0L7	FBgn0052479
5980	Q9VBX7	FBgn0053095
5981	E1JGK6	FBgn0003520
5982	P25159	FBgn0003520
5983	P25159	FBgn0003520
5984	Q9VXW7	FBgn0261703
5985	Q95ST2	FBgn0036141
5986	Q95ST2	FBgn0036141
5987	Q9VGU4	FBgn0037856
5988	Q9VPL3	FBgn0031231
5989	A0A021WW32	FBgn0260987
5990	O96689	FBgn0260987
5991	A0A0B4LFW1	FBgn0262103
5992	A1ZBC4	FBgn0262103
5993	A8DYI4	FBgn0262103
5994	A8DYI5	FBgn0262103
5995	Q8IQI5	FBgn0052112
5996	Q9VMY1	FBgn0031651
5997	Q9W1C5	FBgn0034964
5998	A1Z9S6	FBgn0026427
5999	Q9V3D6	FBgn0027873
6000	Q8SY33	FBgn0051992
6001	Q8SY33	FBgn0051992
6002	Q8SY33	FBgn0051992
6003	P46867	FBgn0004381
6004	Q9W2W5	FBgn0030189
6005	A1ZAW5	FBgn0029079
6006	M9PCA6	FBgn0001089
6007	Q9VMJ5	FBgn0001089
6008	P10351	FBgn0003308
6009	P80455	FBgn0286213
6010	Q9VHQ0	FBgn0051450
6011	M9PBS9	FBgn0035715
6012	M9PEC1	FBgn0035715
6013	M9PES8	FBgn0035715
6014	M9PHL4	FBgn0035715
6015	Q9VRY6	FBgn0035715
6016	Q7KVW1	FBgn0263987
6017	Q9W4C4	FBgn0263987
6018	Q9VHB0	FBgn0037716
6019	Q9VUF9	FBgn0036433
6020	Q9U3Z7	FBgn0286786
6021	B7Z048	FBgn0264006
6022	M9PF56	FBgn0264006
6023	M9PFF3	FBgn0264006
6024	M9PFJ0	FBgn0264006
6025	M9PI53	FBgn0264006
6026	Q9VU98	FBgn0264006
6027	Q9W532	FBgn0025625
6028	A1Z8I0	FBgn0033605
6029	Q9VID7	FBgn0021856
6030	Q9VXE8	FBgn0267384
6031	M9MSB6	FBgn0261570
6032	M9MSE8	FBgn0261570
6033	Q8IQZ6	FBgn0261570
6034	Q8T498	FBgn0261570
6035	Q8T498	FBgn0261570
6036	X2JCD6	FBgn0261570
6037	X2JE83	FBgn0261570
6038	X2JFL7	FBgn0261570
6039	X2JKZ0	FBgn0261570
6040	Q6WV17	FBgn0031681
6041	Q6WV17	FBgn0031681
6042	Q9VA81	FBgn0039765
6043	A0A0B4K7T6	FBgn0033159
6044	Q9V3Y5	FBgn0028474
6045	M9PGK6	FBgn0264270
6046	M9PHB3	FBgn0264270
6047	P19339	FBgn0264270
6048	P19339	FBgn0264270
6049	P19339	FBgn0264270
6050	P19339	FBgn0264270
6051	P19339	FBgn0264270
6052	P19339	FBgn0264270
6053	P19339	FBgn0264270
6054	P19339	FBgn0264270
6055	P19339	FBgn0264270
6056	P19339	FBgn0264270
6057	P19339	FBgn0264270
6058	P19339	FBgn0264270
6059	A0A6M3Q7Q7	FBgn0263391
6060	Q9VL22	FBgn0032195
6061	A0A0B4KF34	FBgn0051550
6062	A0A126GUQ9	FBgn0051550
6063	Q8T3H9	FBgn0051550
6064	Q9VNC4	FBgn0051550
6065	Q9VM11	FBgn0031914
6066	Q8T9H0	FBgn0032886
6067	Q9VIJ3	FBgn0032886
6068	P32234	FBgn0010339
6069	Q8SY70	FBgn0025814
6070	Q8IQX5	FBgn0030955
6071	Q9VWQ7	FBgn0030955
6072	P12426	FBgn0000109
6073	Q9VG76	FBgn0038043
6074	Q961D3	FBgn0039644
6075	A0A126GV33	FBgn0039808
6076	Q9VA29	FBgn0039808
6077	Q9VTL0	FBgn0036183
6078	Q5U154	FBgn0033657
6079	Q9VZL5	FBgn0035470
6080	Q7JR83	FBgn0034491
6081	Q9VRT6	FBgn0035674
6082	Q8IN02	FBgn0024558
6083	Q9VY28	FBgn0030572
6084	Q7PLS1	FBgn0039958
6085	B7Z0W0	FBgn0267698
6086	Q9VI13	FBgn0267698
6087	M9NDR2	FBgn0000183
6088	M9PDB8	FBgn0000183
6089	P16568	FBgn0000183
6090	E1JHA6	FBgn0031879
6091	Q9VM55	FBgn0031879
6092	Q8SXR7	FBgn0034999
6093	Q9W185	FBgn0034999
6094	E1JJR3	FBgn0020261
6095	Q9VWI1	FBgn0020261
6096	Q9VBU0	FBgn0039308
6097	Q9V3H0	FBgn0028406
6098	Q9VRV4	FBgn0022699
6099	Q9W474	FBgn0261610
6100	A0A0B4KEM1	FBgn0033636
6101	A0A0B4KFE3	FBgn0033636
6102	A1Z8M2	FBgn0033636
6103	A8DYA3	FBgn0033636
6104	Q9VUN8	FBgn0036501
6105	M9NDL7	FBgn0032341
6106	Q8MQS4	FBgn0032341
6107	M9NEW1	FBgn0004687
6108	P54357	FBgn0004687
6109	Q9VGL8	FBgn0037917
6110	Q9VW43	FBgn0036910
6111	M9PFN0	FBgn0036556
6112	M9PFN0	FBgn0036556
6113	Q9V3Z9	FBgn0028544
6114	M9PGD0	FBgn0040344
6115	Q9V410	FBgn0040344
6116	A0A4D6K5M0	FBgn0027287
6117	Q9VXU1	FBgn0027287
6118	Q9VXU2	FBgn0027287
6119	Q9VH64	FBgn0037756
6120	Q8SXP8	FBgn0025790
6121	Q9W1I0	FBgn0025790
6122	Q9VIV6	FBgn0032790
6123	Q9U4F8	FBgn0028467
6124	Q9VG69	FBgn0038049
6125	Q9VVT6	FBgn0036820
6126	A0A0B4LIM4	FBgn0039290
6127	Q9VBW1	FBgn0039290
6128	A0A0B4KGW3	FBgn0051100
6129	Q9VHI9	FBgn0051100
6130	Q9VA32	FBgn0039805
6131	Q9V4S8	FBgn0028836
6132	G7H829	FBgn0000317
6133	Q9VCE6	FBgn0039139
6134	Q9VKP5	FBgn0032305
6135	Q0KHS6	FBgn0030608
6136	Q0KHS7	FBgn0030608
6137	Q9VXY7	FBgn0030608
6138	X2JKC1	FBgn0030608
6139	Q9VJ81	FBgn0032684
6140	A0A0B4KGC9	FBgn0038735
6141	A0A0B4KGH7	FBgn0038735
6142	A0A0B4KHF1	FBgn0038735
6143	E1JIQ4	FBgn0038735
6144	Q8IN65	FBgn0038735
